"","year","Country.Code","Country.Name","Region","IncomeGroup","NY.GNP.PCAP.CD","SH.STA.BRTC.ZS","SH.MED.BEDS.ZS","SH.STA.ACSN","SH.STA.ACSN.RU","SH.STA.ACSN.UR","SH.MED.NUMW.P3","SH.MED.PHYS.ZS","SH.HIV.TOTL","SH.HIV.INCD.TL","SH.DYN.AIDS","SH.HIV.INCD","SH.DYN.AIDS.DH","SH.HIV.0014","SH.HIV.INCD.14","SH.HIV.ORPH","SH.HIV.INCD.ZS","SH.HIV.1524.FE.ZS","SH.HIV.1524.MA.ZS","SH.DYN.AIDS.ZS","SH.DYN.AIDS.FE.ZS","SP.ADO.TFRT","SH.DTH.IMRT","SH.MMR.DTHS","SH.DTH.NMRT","SH.XPD.EXTR.ZS","SH.XPD.PCAP","SH.XPD.PCAP.PP.KD","SH.XPD.PRIV.ZS","SH.XPD.PRIV","SH.XPD.PUBL.ZS","SH.XPD.PUBL.GX.ZS","SH.XPD.PUBL","SH.XPD.TOTL.ZS","SH.XPD.TOTL.CD","SH.XPD.OOPC.ZS","SH.XPD.OOPC.TO.ZS","SH.HIV.ARTC.ZS","SH.HIV.PMTC.ZS","SE.XPD.TOTL.GD.ZS","SE.PRM.ENRR","SE.SEC.ENRR","SE.TER.ENRR"
"839",1996,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",1430,NA,0.9800000191,51.7,35.8,72.3,NA,NA,6000,1700,5900,1600,200,100,100,500,0.03,0.1,0.2,0.1,20.5723905723906,115.1746,18403,660,9330,2.9697629,57.34084596,161.81239488,2.38147708851458,61.76725156,1.47408881148542,14.94397756,38.23274844,3.8555659,608518259.594804,92.35640778,57.04601473,NA,NA,1.56369996070862,86.5472412109375,24.736400604248,10.8607997894287
"840",1997,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",1520,NA,NA,52.4,36.6,72.6,NA,0.933,7900,2200,7800,2100,200,200,100,1000,0.04,0.1,0.2,0.2,21.9971798487373,113.825,17776,670,9123,4.36606727,65.82694104,174.98225011,2.37148400634724,58.93589175,1.65235263365276,15.05052451,41.06410825,4.02383664,715656416.056166,92.25236494,54.36975394,NA,NA,3.52659499645234,87.4308013916016,24.7076301574707,11.3603096008301
"841",1998,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",1610,NA,NA,53.1,37.4,72.9,NA,NA,10000,2800,10000,2700,500,200,200,1000,0.05,0.1,0.2,0.2,23.3934169278997,111.9068,17142,700,8872,3.50020754,67.227438,173.92734222,2.17242779420197,56.27576654,1.68789775579803,13.14115951,43.72423346,3.86032555,748699472.672898,92.41732546,52.00855832,NA,NA,3.06234835834241,93.8171463012695,29.5951900482178,11.3752551078796
"842",1999,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",1640,40.4,NA,53.8,38.2,73.2,4.05,0.896,13000,3400,13000,3200,500,500,200,1400,0.06,0.1,0.3,0.2,24.8079287031346,109.9886,16528,720,8570,2.63700301,68.8312905,198.79762506,2.46446498344838,57.48649033,1.82256831655162,12.78756068,42.51350967,4.2870333,785283459.480213,84.95845955,48.83963664,NA,NA,4.6006600856781,99.4495315551758,31.6284198760986,6.08308982849121
"843",2000,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",1660,NA,NA,54.6,39,73.5,NA,NA,16000,3800,16000,3600,500,500,200,1900,0.07,0.2,0.3,0.3,26.2971478282483,108.0704,15983,730,8362,3.57472765,86.66688023,251.88862919,3.34553149589537,63.70233228,1.90628798410463,14.41523293,36.29766772,5.25181948,1013019696.2853,89.4145358,56.9591447,0,NA,3.35263502597809,101.602478027344,36.1636695861816,5.02989506721497
"844",2001,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",1600,NA,NA,55.3,39.8,73.8,NA,NA,20000,4000,19000,3800,1000,500,200,2500,0.07,0.2,0.4,0.3,27.6616760241214,106.1522,15496,690,8124,2.27012033,105.5424841,331.118666,4.59324349817245,67.96120204,2.16538254182755,14.34955846,32.03879796,6.75862604,1264053307.85881,86.84209815,59.01893378,0,NA,5.35444021224976,102.372512817383,39.0027809143066,6.42691993713379
"845",2002,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",1610,41.4,0.5,56,40.6,74.1,NA,NA,23000,4200,22000,4000,1000,1000,500,3300,0.07,0.2,0.4,0.4,29.0342706894247,104.234,15032,650,7898,2.21959828,113.54175433,338.17216518,4.57968746871736,68.28589154,2.12695041128264,14.70055695,31.71410846,6.70663788,1393408025.804,86.03926883,58.75268179,0,NA,4.58342003822327,105.177192687988,42.8053894042969,8.79648017883301
"846",2003,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",1680,NA,NA,56.7,41.4,74.4,NA,NA,26000,4500,26000,4200,1000,1000,500,4300,0.07,0.3,0.4,0.4,30.2797798961482,102.0278,14652,600,7755,3.33609907,120.00260513,354.30986626,4.63334944186944,67.30479753,2.25078008813056,14.22313457,32.69520247,6.88412953,1508834275.25013,86.18101849,58.00396,12,NA,4.45680999755859,106.762773812392,45.2839664558554,8.5793399810791
"847",2004,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",1850,NA,NA,57.4,42.2,74.7,NA,NA,30000,4300,29000,4000,1000,1000,500,4700,0.07,0.3,0.4,0.5,31.3050964187328,99.8216,14203,570,7557,1.5110216,126.0453479,360.73443507,4.58440413016219,67.68619964,2.18862220983782,15.39751279,32.31380036,6.77302634,1623175563.17379,85.49503576,57.86834058,10,NA,4.67072010040283,110.557983398438,47.2643508911133,7.87855482101441
"848",2005,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",1990,NA,0.7,58.1,43,75,NA,NA,33000,4400,32000,4100,1000,1000,500,5200,0.07,0.3,0.4,0.5,32.2774237455918,97.6154,13798,500,7337,1.46344221,140.13746473,376.47516422,4.63755353292357,68.30491425,2.15193384707643,14.93828001,31.69508575,6.78948738,1847502967.01743,85.80127458,58.60648703,10,NA,4.45008993148804,111.487968444824,49.7588195800781,6.02174496650696
"849",2006,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",2140,NA,NA,58.8,43.8,75.3,NA,NA,36000,3900,35000,3700,1000,1000,500,5800,0.06,0.3,0.4,0.5,33.1833200410163,95.4092,13290,500,7168,2.71839348,158.48490232,416.25780999,4.68274947438179,66.21462468,2.38932787561821,15.06445348,33.78537532,7.07207735,2137967830.19823,86.5743281,57.32486642,13,NA,2.9840099811554,112.270408630371,52.0033798217773,6.94001007080078
"850",2007,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",2350,NA,0.7,59.5,44.6,75.7,NA,NA,38000,3400,37000,3100,1000,1000,500,6500,0.05,0.3,0.4,0.5,34.0013951491736,93.203,12797,490,6943,2.21056631,169.50579429,430.57606066,4.58777158035961,66.9165664,2.26818625964039,15.03424651,33.0834336,6.85595784,2338778062.98144,85.41419911,57.15624926,20,NA,3.03873991966248,112.404296875,54.1019401550293,16.9312000274658
"851",2008,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",2560,NA,0.6,60.2,45.3,76,NA,NA,40000,3300,39000,3000,1000,1100,500,7100,0.05,0.3,0.4,0.5,34.8282272646242,91.3696,12349,490,6760,1.08596137,184.4592826,430.09442268,4.32904026805341,65.10982254,2.3197879719466,16.0885179,34.89017746,6.64882824,2602109363.87138,85.32021088,55.5518379,24,NA,3.18455004692078,113.012168884277,55.1255798339844,10.6147804260254
"852",2009,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",2590,51.5,0.6,60.9,46.1,76.3,0.897,0.932,43000,3400,41000,3100,1000,1200,500,7800,0.05,0.3,0.3,0.6,35.6046669248644,89.5362,11985,480,6601,2.43070455,177.64459485,435.14042101,4.27077096591529,62.91866855,2.5169934040847,16.9009719,37.08133145,6.78776437,2561285630.80408,85.04879062,53.51156668,25,NA,4.61509013175964,117.284729003906,57.3280982971191,10.520580291748
"853",2010,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",2680,52.3,0.6,61.6,46.9,76.6,NA,NA,44000,3000,43000,2700,1000,1300,500,8500,0.04,0.3,0.3,0.6,36.2335671482325,87.7028,11684,460,6476,1.98308718,186.27121375,433.67265898,4.26292035317589,64.21591423,2.37549693682411,15.68842497,35.78408577,6.63841729,2744196137.70396,85.0365521,54.60699936,27,20,2.80307006835938,117.007232666016,63.1428718566895,14.9846496582031
"854",2011,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",2830,NA,0.6,62.2,47.7,76.9,NA,NA,47000,3200,45000,2900,1000,1400,500,8600,0.04,0.3,0.3,0.6,36.7985810885711,85.8694,11460,440,6353,2.21359014,198.9828457,427.22915688,4.13069560951846,65.73517546,2.15314798048154,14.36330149,34.26482454,6.28384359,2994548560.11716,84.61720723,55.62326964,29,23,2.92014002799988,115.425743103027,63.7431488037109,12.078200340271
"855",2012,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",3070,NA,NA,62.9,48.5,77.2,NA,NA,49000,3400,47000,3000,1000,1600,500,8600,0.04,0.3,0.3,0.6,37.3314993122421,84.036,11281,450,6255,2.79544427,207.5154089,441.680547,4.18159238028263,66.06681108,2.14774652971737,14.68703536,33.93318892,6.32933891,3189254308.10543,83.88662593,55.42121868,31,16,2.95785999298096,110.674629211426,64.0707092285156,17.1624393463135
"856",2013,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",3290,62.8,NA,63.6,49.3,77.5,NA,NA,51000,3500,49000,3100,1000,1700,500,8800,0.04,0.3,0.2,0.6,37.8667965420675,82.72,11200,430,6162,1.92988085,216.09411051,452.92838485,3.97439137603127,63.12284312,2.32188930396873,16.85986748,36.87715688,6.29628068,3390687956.60836,83.32400349,52.59648,32,25,2.84225988388062,107.548751831055,64.1561279296875,18.3258399963379
"857",2014,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",3440,NA,NA,63.7,49.3,77.5,NA,NA,53000,3600,51000,3200,1300,1800,500,9500,0.04,0.2,0.2,0.6,38.4104793233083,81.404,11040,400,6049,2.0087253,232.62522721,472.85084974,3.86757225542069,62.35705244,2.33472901457931,17.82988741,37.64294756,6.20230127,3725607930.67848,83.7376526,52.21633194,32,21,4.71947002410889,103.591598510742,63.5311584472656,20.7060108184814
"858",2015,"GTM","Guatemala","Latin America & Caribbean","Lower middle income",3590,NA,NA,63.9,49.3,77.5,NA,NA,55000,3700,53000,3300,1700,2000,500,11000,0.04,0.2,0.2,0.6,38.9625688770663,81.404,10818,380,5946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,13,2.4666600227356,103.591598510742,63.5311584472656,26.7124500274658
"859",1990,"GUY","Guyana","Latin America & Caribbean","Upper middle income",390,NA,NA,75.7,72,84.8,NA,0.1700000018,500,100,500,100,100,100,100,100,0.02,0.1,0.1,0.1,58.4,97.2698,970,41,630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15707993507385,106.339279174805,56.3938655853271,5.78906011581421
"860",1991,"GUY","Guyana","Latin America & Caribbean","Upper middle income",390,NA,NA,75.7,72,84.8,NA,NA,500,200,500,200,100,100,100,100,0.05,0.2,0.1,0.1,61.4634146341463,98.1724,910,40,603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.20490002632141,107.188690185547,57.2841300964355,14.5354099273681
"861",1992,"GUY","Guyana","Latin America & Caribbean","Upper middle income",440,NA,NA,76.1,72.5,84.9,NA,NA,1000,500,1000,500,100,100,100,100,0.08,0.3,0.1,0.2,62.5544267053701,99.075,859,39,578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93407988548279,104.614418029785,58.1361503601075,15.4235696792603
"862",1993,"GUY","Guyana","Latin America & Caribbean","Upper middle income",500,NA,3.0999999046,76.5,73,85.1,NA,0.1118000001,1100,500,1100,500,100,100,100,100,0.11,0.4,0.2,0.3,61.214953271028,98.17,813,39,556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94531989097595,101.846298217773,58.2826747894288,13.4150500297546
"863",1994,"GUY","Guyana","Latin America & Caribbean","Upper middle income",610,NA,NA,76.9,73.5,85.2,NA,NA,1500,500,1500,500,100,100,100,100,0.12,0.5,0.3,0.4,58.7837837837838,97.265,775,42,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72445011138916,99.8524627685547,58.4069786071777,9.75035953521729
"864",1995,"GUY","Guyana","Latin America & Caribbean","Upper middle income",740,93,3.1,77.3,74,85.4,NA,0.33,2000,1000,2000,1000,100,100,100,100,0.15,0.6,0.4,0.5,56.1412487205732,96.36,749,44,524,3.64496331,43.33981588,167.76223066,0.94243858783827,18.60272993,4.12369198216173,10.30753719,81.39727007,5.06613057,31494827.5005809,87.51051809,16.27934534,NA,NA,3.60933995246887,99.3163909912109,59.7968101501465,8.99262046813965
"865",1996,"GUY","Guyana","Latin America & Caribbean","Upper middle income",860,NA,3.8699998856,77.7,74.5,85.5,NA,NA,2600,1000,2500,1000,100,100,100,200,0.17,0.8,0.5,0.7,53.5398230088496,95.455,734,46,517,3.28674303,47.78952246,179.05971116,0.903814647488523,18.27365866,4.04218256251148,10.09689299,81.72634134,4.94599721,34895574.7753517,87.94263046,16.07033611,NA,NA,3.75548005104065,98.8269195556641,63.5082397460938,9.92838001251221
"866",1997,"GUY","Guyana","Latin America & Caribbean","Upper middle income",910,95,NA,78.1,75,85.7,NA,0.181,3000,1000,2900,1000,100,200,100,200,0.15,0.8,0.6,0.8,51.6371077762619,94.55,725,45,514,4.33627157,52.52164111,200.24543062,0.877779945940785,17.06082556,4.26722281405922,10.2387934,82.93917444,5.14500276,38543216.4121497,87.07834796,14.85628504,NA,NA,4.51721501350403,103.155342102051,63.7138105817723,11.5889797210693
"867",1998,"GUY","Guyana","Latin America & Caribbean","Upper middle income",880,94,NA,78.5,75.5,85.9,NA,NA,3500,1000,3300,1000,100,200,100,500,0.15,0.9,0.6,0.9,50.314465408805,95.676,720,43,509,3.44324929,51.29111572,202.85807326,0.956534823517533,18.14867745,4.31401354648247,10.76509896,81.85132255,5.27054837,37817760.2800766,87.31200279,15.84597376,NA,NA,3.92645001411438,108.424858093262,67.7111701965333,13.1251497268677
"868",1999,"GUY","Guyana","Latin America & Caribbean","Upper middle income",890,NA,NA,78.9,76,86,NA,NA,3800,1000,3700,1000,200,200,100,500,0.14,0.9,0.7,0.9,49.4305856832972,96.802,706,41,498,4.12950278,43.92883845,187.58877133,0.864275448310276,18.46710567,3.81580525168972,10.67975,81.53289433,4.6800807,32515643.004502,86.07734351,15.89599398,NA,NA,8.56105995178223,108.42790222168,82.9159469604492,17.8671703338623
"869",2000,"GUY","Guyana","Latin America & Caribbean","Upper middle income",880,85.6,NA,79.2,76.5,86.2,2.29,0.482,4100,1000,4000,1000,200,200,100,500,0.13,0.9,0.7,1,48.9141414141414,97.928,687,40,483,3.94613445,56.14636611,235.7662679,0.892498514849105,15.26305887,4.95494348515089,10.76508617,84.73694113,5.847442,41672843.5625457,86.07734351,13.13803561,0,NA,8.48414993286133,107.180183410645,69.9110870361328,19.3491401672363
"870",2001,"GUY","Guyana","Latin America & Caribbean","Upper middle income",870,93.8,2.9,79.6,77,86.3,NA,NA,4400,1000,4200,1000,200,200,100,1000,0.13,1,0.7,1.1,49.8562529947293,99.054,661,39,464,5.26502638,54.57443949,245.30201318,0.926891342208455,15.91256639,4.89801030779154,10.67956509,84.08743361,5.82490165,40557704.1729154,86.07734351,13.69711443,0,NA,8.58889007568359,103.036651611328,102.167381286621,18.1542797088623
"871",2002,"GUY","Guyana","Latin America & Caribbean","Upper middle income",890,NA,NA,80,77.5,86.5,NA,NA,4600,1000,4400,1000,500,200,100,1000,0.14,0.9,0.7,1.1,49.6694780031912,100.18,628,37,443,5.01387423,56.72954434,252.14389719,0.888492450312752,15.22675812,4.94658053968725,11.29278164,84.77324188,5.83507299,42156121.5032522,86.07734351,13.10678889,0,NA,8.40804958343506,108.481800079346,72.6684875488281,20.7657146453857
"872",2003,"GUY","Guyana","Latin America & Caribbean","Upper middle income",920,94,NA,80.4,78,86.6,NA,NA,4800,1000,4600,1000,500,500,100,1000,0.15,1,0.7,1.2,50.1517121803208,98.9588,593,36,419,6.71094503,59.63431074,260.59989861,1.21858719341341,20.41760485,4.74972888658659,10.66942764,79.58239515,5.96831608,44280682.1971019,90.60739916,18.49986072,3,NA,6.96653985977173,98.5067672729492,94.5376663208008,7.85482978820801
"873",2004,"GUY","Guyana","Latin America & Caribbean","Upper middle income",940,NA,NA,80.8,78.5,86.8,NA,NA,5100,1000,4900,1000,500,500,100,1100,0.16,1,0.7,1.2,50.6150061500615,97.7376,554,37,394,22.74066161,60.66151551,265.60212197,1.18010542453338,20.60091492,4.54830726546662,10.22095146,79.39908508,5.72841269,45020671.6762648,90.60739916,18.66595321,10,NA,5.52621984481812,107.486557006836,78.5518112182617,11.7095699310303
"874",2005,"GUY","Guyana","Latin America & Caribbean","Upper middle income",1060,94,2.8,81.2,79,87,NA,NA,5400,1000,5200,1000,200,500,100,1200,0.16,1,0.7,1.3,51.2914417887433,96.5164,516,37,368,42.49554115,64.74099235,273.30976447,1.46783517542045,25.18810351,4.35965864457954,8.0849403,74.81189649,5.82749382,48069863.1143965,90.60739916,22.82228549,22,NA,8.13973045349121,99.3118667602539,96.8682327270508,12.8743495941162
"875",2006,"GUY","Guyana","Latin America & Caribbean","Upper middle income",1340,83.3,2.5,81.6,79.5,87.1,NA,NA,5800,1000,5500,1000,200,500,100,1200,0.15,1.1,0.7,1.4,51.2199530092174,95.2952,472,35,337,27.05730882,91.56575943,213.30672631,1.62426430482619,34.7867155,3.04494427517381,8.76744941,65.2132845,4.66920858,68097913.1140974,90.60739916,31.51933817,28,NA,5.08927011489868,92.9807662963867,79.7915802001953,13.6869297027588
"876",2007,"GUY","Guyana","Latin America & Caribbean","Upper middle income",1790,83.3,1.9,82,80,87.3,NA,NA,6000,1000,5800,500,200,500,100,1200,0.13,1.1,0.6,1.4,51.4236706689537,94.074,428,33,306,22.76844622,150.62520101,323.0724103,1.76766652843296,27.3909782,4.68579605156704,15.59086723,72.6090218,6.45346258,112311873.632352,90.60739916,24.81825296,32,NA,3.75227999687195,92.4902420043945,88.3274993896484,14.152569770813
"877",2008,"GUY","Guyana","Latin America & Caribbean","Upper middle income",2410,NA,NA,82.4,80.5,87.4,NA,NA,6300,500,6100,500,200,500,100,1200,0.12,1,0.6,1.4,51.343381389253,93.279,390,29,280,15.32888229,191.82999643,211.80595695,1.86699071551179,25.01247995,5.59724601448821,19.14959819,74.98752005,7.46423673,143507253.011678,90.60739916,22.66315754,39,NA,4.59800004959106,91.225212097168,87.0061187744141,13.4432401657104
"878",2009,"GUY","Guyana","Latin America & Caribbean","Upper middle income",2650,88.8,2,82.8,81,87.6,1.315,0.214,6600,500,6400,500,200,200,100,1200,0.12,1,0.6,1.5,51.0428100987925,92.484,367,25,263,21.66414718,197.50320823,215.73318717,2.01928454992139,27.58511604,5.30091141007861,17.18480809,72.41488396,7.32019596,148275336.075164,92.34206344,25.47266536,43,NA,3.36104011535645,85.8620681762695,88.0555419921875,12.5173501968384
"879",2010,"GUY","Guyana","Latin America & Caribbean","Upper middle income",2900,NA,NA,83.2,81.5,87.7,0.531,0.214,6800,500,6600,500,200,200,100,1200,0.11,1,0.6,1.5,51.2673506336753,91.689,364,34,261,24.96479228,198.01837841,205.10362386,2.14236023286974,32.44553115,4.46058370713026,14.71599512,67.55446885,6.60294394,149179521.596266,92.34206344,29.96087296,45,54,3.66098999977112,85.3708114624023,88.6422805786133,13.0663795471191
"880",2011,"GUY","Guyana","Latin America & Caribbean","Upper middle income",3190,NA,NA,83.6,82,87.9,NA,NA,7100,500,6900,500,200,200,100,1100,0.11,0.9,0.6,1.5,51.486013986014,90.894,390,34,278,16.38626765,231.69401842,413.0708153,2.22560895978572,32.74357198,4.57147769021428,15.59427421,67.25642802,6.79708665,175133569.728408,92.34206924,30.23609191,49,71,3.59123992919922,86.2935485839844,92.4839401245117,12.8479995727539
"881",2012,"GUY","Guyana","Latin America & Caribbean","Upper middle income",3600,NA,NA,83.6,82,87.9,NA,NA,7300,500,7100,500,200,200,100,1100,0.1,0.9,0.6,1.5,51.5391132448461,90.099,433,34,310,10.97267402,246.80711693,424.27854458,2.22567003688511,33.90149978,4.33943785311489,13.14109634,66.09850022,6.56510789,187180985.550531,92.3426897,31.30555674,51,77,3.19404006004334,85.4383697509766,89.3368377685547,12.4806203842163
"882",2013,"GUY","Guyana","Latin America & Caribbean","Upper middle income",3940,NA,NA,83.6,82,87.9,NA,NA,7400,500,7300,500,200,200,100,1100,0.1,0.9,0.6,1.5,51.4689730917078,89.2584,484,34,346,10.40723747,200.22173387,350.49473401,2.19999999942375,43.16981475,2.89615344057625,8.77040591,56.83018525,5.09615344,152375346.793299,92.31917831,39.85401826,54,95,5.12450003623962,108.572387695313,92.1246795654297,40.1032752990723
"883",2014,"GUY","Guyana","Latin America & Caribbean","Upper middle income",4030,92.4,NA,83.6,82,87.9,NA,NA,7600,500,7500,500,200,200,100,1000,0.09,0.8,0.6,1.5,51.2992231449237,88.4178,525,34,376,7.31066884,221.78327027,378.78631014,2.1281054086423,40.55230743,3.1196980913577,9.44736498,59.44769257,5.2478035,169418687.674678,92.31917831,37.43755701,56,83,4.98434019088745,107.115474894811,92.7101821899414,42.7728309631348
"884",2015,"GUY","Guyana","Latin America & Caribbean","Upper middle income",4090,NA,NA,83.7,82,87.9,NA,NA,7800,500,7600,500,200,200,100,1000,0.09,0.8,0.6,1.5,51.4289459884636,88.4178,545,34,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,76,6.02606010437012,105.986167907715,95.6218414306641,38.6741218566895
"885",1990,"HND","Honduras","Latin America & Caribbean","Lower middle income",690,NA,1.0067000389,48.2,33.4,69.9,NA,0.6999999881,42000,7100,40000,6300,1300,1900,1000,4400,0.3,1.7,1.3,1.8,48.143613831701,129.2982,8276,510,3933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28710007667542,106.978309631348,25.2908992767334,8.90867042541504
"886",1991,"HND","Honduras","Latin America & Caribbean","Lower middle income",620,NA,NA,49.7,35.2,70.6,NA,0.4106999934,46000,6600,44000,5700,1700,2300,1000,6100,0.26,1.8,1.3,1.9,48.5689623841541,127.8986,8106,480,3865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06790506839752,106.410919189453,32.9560890197754,8.99001026153564
"887",1992,"HND","Honduras","Latin America & Caribbean","Lower middle income",610,46.9,NA,51.3,37.1,71.3,NA,NA,49000,5800,47000,4900,2000,2600,1000,8200,0.22,1.7,1.3,1.9,48.9577103801794,126.499,7928,440,3813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.98497009277344,109.611289978027,32.2732849121094,9.3763599395752
"888",1993,"HND","Honduras","Latin America & Caribbean","Lower middle income",650,NA,0.8000000119,52.8,38.9,72,NA,NA,52000,5200,49000,4300,2400,2900,1000,11000,0.19,1.6,1.2,2,49.3142234377249,124.351,7767,410,3790,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63288497924805,110.529373168945,32.4343795776367,9.20553970336914
"889",1994,"HND","Honduras","Latin America & Caribbean","Lower middle income",630,NA,NA,54.3,40.8,72.7,NA,NA,53000,4500,49000,3600,2700,3200,1000,13000,0.15,1.5,1.1,1.9,49.6124815346945,122.203,7589,370,3771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39836001396179,110.122817993164,33.9061708450318,10.1846199035645
"890",1995,"HND","Honduras","Latin America & Caribbean","Lower middle income",640,NA,NA,55.9,42.6,73.4,NA,0.65,53000,3800,49000,2900,3000,3400,1000,17000,0.12,1.3,0.9,1.9,49.8432155074116,120.055,7363,330,3750,8.02621083,37.81029322,130.18168966,2.47159761018453,46.30040418,2.86657956981547,11.43066128,53.69959582,5.33817718,211402491.578076,89.53400198,41.4546048,NA,NA,3.57874989509583,107.980743408203,37.9645004272461,10.1358003616333
"891",1996,"HND","Honduras","Latin America & Caribbean","Lower middle income",660,54.9,1.0599999428,57.4,44.5,74.1,NA,NA,52000,3200,48000,2400,3300,3600,1000,20000,0.09,1.1,0.8,1.8,49.9708515511139,117.907,7137,300,3729,10.85570881,35.37160844,124.68076507,2.50177225582544,50.41476744,2.46060758417456,9.56896271,49.58523256,4.96237984,202487849.831035,89.54563257,45.14422242,NA,NA,4.35682010650635,108.707832336426,34.691665649414,10.8607997894287
"892",1997,"HND","Honduras","Latin America & Caribbean","Lower middle income",720,NA,NA,58.9,46.3,74.8,NA,0.832,50000,2700,46000,1900,3400,3700,1000,23000,0.07,1,0.7,1.7,49.9578733608417,115.759,6875,280,3690,8.73768411,39.33244265,128.11155705,2.51130085970494,51.41627275,2.37295217029506,9.33306395,48.58372725,4.88425303,230328660.227345,89.61301981,46.07567469,NA,NA,3.52659499645234,109.120063781738,35.3315715789795,11.7014398574829
